tisk_id,osoba_id
27273,270
27273,357
27273,110
27273,400
27273,5280
27273,5258
27273,5273
27273,4
27273,261
27273,5256
27273,5285
27273,275
27276,5321
27276,5293
27276,4778
27276,312
27276,317
27275,54
27275,5291
27275,5262
27275,302
27275,64
27275,390
27275,5324
27275,301
27275,5315
27275,5309
27275,5314
27250,5262
27250,5224
27250,392
27250,5254
27250,345
27250,275
27250,5309
27250,54
27250,302
27250,5256
27250,64
27250,5259
27251,354
27251,248
27251,5297
27251,419
27251,5294
27274,54
27274,5262
27274,5291
27274,64
27274,390
27274,5324
27274,301
27274,5315
27274,5309
27274,297
27274,5314
27274,5279
27274,410
27274,5342
27274,5276
27274,5299
27274,5317
27282,5293
27282,5312
27282,396
27282,419
27283,312
27283,5298
27283,5296
27283,5308
27283,5302
27284,312
27284,5298
27284,5295
27284,31
27284,5312
27284,5274
27284,361
27291,301
27291,196
27291,5254
27291,5385
27291,5386
27291,410
27291,5342
27291,390
27291,5324
27291,64
27291,302
27291,54
27291,295
27291,333
27291,420
27291,377
27291,392
27291,340
27291,5291
27291,5318
27291,5314
27294,5342
27294,382
27294,5283
27295,5342
27295,382
27295,5283
27307,356
27307,77
27307,392
27307,5305
27307,5270
27311,5263
27311,225
27311,5325
27311,358
27311,421
27311,5321
27311,218
27311,357
27311,417
27311,5305
27311,5313
27316,5273
27316,266
27316,348
27314,5272
27314,396
27314,247
27314,382
27314,344
27322,377
27322,64
27322,302
27322,54
27322,390
27322,143
27322,333
27322,5291
27322,340
27322,297
27322,63
27322,301
27322,5315
27322,5314
27322,392
27322,5324
27322,5262
27322,5309
27322,420
27323,5275
27323,5303
27323,5302
27323,5314
27323,5266
27323,5272
27323,5304
27324,54
27324,5262
27324,297
27324,5316
27324,5325
27324,302
27324,421
27328,5304
27328,305
27328,4778
27328,5302
27328,5313
27327,4778
27327,5304
27327,5313
27327,5275
27326,234
27326,122
27326,5291
27326,5314
27326,5357
27326,366
27326,303
27331,5316
27331,5254
27331,54
27331,5262
27331,5325
27331,5224
27331,421
27331,5277
27334,5298
27334,219
27354,64
27354,377
27354,302
27354,54
27354,390
27354,5262
27354,5324
27354,392
27354,5315
27354,63
27354,420
27354,297
27354,5291
27354,333
27354,301
27354,143
27365,5278
8854,422
8854,422
27243,5384
27256,5208
27257,5208
27258,5383
27259,124
27260,124
27272,237
27288,124
27290,239
27292,389
27293,124
27293,295
27297,124
27298,5384
27299,422
27301,389
27301,211
27302,5383
27309,237
27317,403
27329,5383
27333,5391
27337,239
27338,237
27339,237
27340,396
27341,396
27342,295
27342,5383
27343,239
27344,5383
27345,403
27346,5294
27347,239
27348,239
27349,237
27350,237
27351,211
27352,5326
27357,396
27362,422
27365,63
27365,345
27365,275
27365,273
27365,5285
27365,5277
27367,5288
27365,412
27365,5259
27365,5258
27365,4
27366,5383
27386,5273
27386,5280
27386,5277
27386,406
27386,244
27386,383
27386,5379
27386,345
27386,5306
27386,261
27386,348
27386,5253
27386,270
27386,5375
27388,252
27388,31
27388,303
27388,5297
27388,64
27388,225
27388,266
27388,401
27388,5305
27388,280
27377,5314
27377,390
27377,302
27377,5311
27377,54
27377,5263
27377,5287
27377,64
27377,261
27377,5325
27377,386
27377,218
27377,5324
27377,5315
27377,382
27377,410
27377,416
27377,5322
27377,5260
27377,5308
27377,317
27377,366
27376,344
27376,122
27376,236
27376,5278
27376,5281
27376,282
27376,19
27376,215
27376,426
27376,5279
27376,234
27376,247
27373,410
27373,248
27373,5322
27373,5324
27373,5299
27373,5255
27373,227
27375,344
27375,19
27378,303
27378,312
27378,136
27378,305
27378,309
27369,54
27369,297
27369,377
27369,64
27369,302
27369,63
27369,5324
27369,420
27369,5315
27369,392
27369,143
27370,54
27370,297
27370,5262
27382,237
27383,5383
27384,403
27387,211
27367,5260
27367,5322
27367,5263
27367,5311
27367,5282
27367,5314
27367,5324
27367,5325
27367,5224
27367,5312
27367,5302
27367,5295
27367,206
27367,5303
27367,5307
27367,5289
27367,5267
27367,4778
27367,5293
27367,366
27367,5321
27367,309
27367,5274
27367,5290
27367,5328
27367,5308
27367,5381
27367,5296
27367,5310
27367,5275
27367,425
27367,5268
27367,5304
27367,303
27367,361
27389,5383
27390,5383
27391,239
27392,422
27393,239
27484,374
27420,396
27421,396
27419,396
27418,396
27417,5383
27416,5383
27415,5383
27414,5383
27413,16
27413,211
27412,295
27411,5326
27410,5383
27409,295
27408,5326
27407,239
27405,239
27404,239
27403,237
27402,396
27401,396
27400,5294
27399,237
27398,403
27395,237
27394,239
27428,143
27428,302
27428,54
27428,64
27428,5262
27428,392
27428,5309
27428,5315
27428,5291
27428,5324
27428,297
27428,63
27428,295
27428,5325
27428,5299
27428,249
27428,275
27429,5288
27429,5293
27429,5324
27429,5325
27432,5342
27432,5318
27430,5297
27430,333
27430,309
27430,5265
27430,5385
27430,5291
27430,235
27477,5269
27477,5261
27477,5297
27477,77
27478,372
27478,410
27478,406
27478,5309
27437,237
27439,422
27439,295
27440,5384
27441,5326
27444,239
27445,239
27446,403
27449,5383
27450,5402
27451,5294
27452,422
27453,5402
27454,5294
27456,16
27458,5294
27459,403
27460,396
27461,396
27462,403
27463,403
27473,422
27474,422
27476,237
27486,54
27486,302
27486,390
27486,301
27486,297
27482,54
27482,4
27482,297
27482,419
27482,302
27482,111
27482,5262
27482,5224
27484,164
27484,111
27484,345
27484,356
27484,357
27484,5277
27484,266
27484,280
27484,244
27484,415
27484,5379
27484,5375
27484,5306
27484,5378
27484,372
27484,5281
27484,360
27484,347
27484,371
27484,5376
27484,261
27484,269
27484,5300
27484,5258
27484,5273
27484,5377
27484,423
27491,295
27492,211
27493,211
27494,211
27495,211
27496,239
27497,239
27498,239
27499,239
27500,239
27501,237
27502,403
27503,416
27504,389
27505,422
27508,54
27508,302
27521,54
27521,297
27521,302
27521,5262
27515,230
27515,63
27515,196
27515,5274
27510,16
27516,422
27524,403
27525,403
27526,5303
27526,5314
27526,219
27526,5255
27526,5319
27526,5275
27527,5262
27527,392
27527,340
27527,5254
27527,5342
27527,5309
27527,64
27527,5291
27527,5256
27527,63
27527,333
27528,5382
27532,396
27533,5406
27534,422
27535,403
27536,239
27536,237
27537,295
27538,295
27546,5273
27546,5257
27546,406
27546,431
27546,4
27546,273
27546,348
27546,277
27546,371
27546,5376
27546,5306
27546,5375
27546,5253
27546,270
27546,357
27546,5379
27553,345
27553,164
27553,111
27553,5285
27553,5278
27553,5277
27553,431
27553,5259
27553,275
27553,5253
27553,423
27553,372
27553,277
27553,415
27553,5256
27553,421
27553,401
27553,358
27553,5378
27552,345
27552,164
27552,111
27552,5285
27552,5278
27552,5277
27552,431
27552,5259
27552,275
27552,5306
27552,5253
27552,423
27552,372
27552,277
27552,415
27552,5256
27552,421
27552,401
27552,358
27552,5378
27551,345
27551,164
27551,111
27551,5285
27551,5278
27551,5277
27551,431
27551,5259
27551,275
27551,5306
27551,5253
27551,423
27551,372
27551,277
27551,415
27551,5256
27551,421
27551,401
27551,358
27551,5378
27550,345
27550,111
27550,164
27550,5285
27550,5278
27550,5277
27550,431
27550,5259
27550,275
27550,5306
27550,5253
27550,282
27550,423
27550,372
27550,277
27550,415
27550,5256
27550,421
27550,401
27550,358
27550,5378
27558,235
27558,5318
27558,5297
27566,5297
27566,77
27566,5261
27561,5383
27572,237
27577,5269
27578,5383
27595,5384
27597,54
27597,297
27599,54
27599,302
27599,297
27599,390
27602,164
27602,266
27602,111
27602,356
27602,282
27602,5300
27602,261
27602,371
27602,378
27602,5306
27602,5379
27602,406
27602,5375
27602,345
27602,383
27602,270
27601,297
27601,54
27607,5326
27608,403
27613,5402
27628,5383
27627,237
27626,237
27625,389
1699,272
1659,340
1617,441
1614,22
1613,22
1566,272
1565,272
1432,340
1431,416
1428,416
1427,416
1430,443
1419,299
1414,272
1395,299
1328,299
1222,272
1128,340
886,264
1119,272
903,62
1146,272
937,264
636,62
1059,272
1056,340
1057,340
542,62
887,264
565,294
969,264
955,264
971,264
1332,272
569,294
592,264
576,264
575,437
577,264
578,299
585,62
1141,294
568,294
580,437
540,263
541,263
1153,272
1052,272
1140,272
882,264
573,299
1292,299
564,436
867,299
788,299
1118,272
842,340
1208,272
5482,4737
5475,4737
5475,5217
5468,4737
5466,5217
5463,5208
5462,454
5444,4737
5444,5217
5413,5208
5451,4737
5429,196
5403,213
5433,5217
5424,234
5407,454
5407,213
5407,4732
5407,453
5460,241
5392,450
5389,5217
5389,4737
5384,209
5406,5217
5383,453
5383,454
5321,39
5377,241
5391,241
5382,213
5327,241
5378,241
5394,5217
1799,449
1799,453
1800,449
1800,453
1967,241
5128,453
5198,448
1814,449
1819,449
1820,449
1821,241
5316,39
2071,448
5423,4737
5458,39
5381,213
5375,453
1872,455
1873,455
1874,449
1936,454
1947,449
1962,453
5386,234
5422,241
5461,241
5428,5208
5459,4737
5427,4737
5390,448
5393,450
5387,234
5322,39
5329,453
5329,213
5329,454
5325,39
5388,213
5385,4840
5380,213
5370,234
5364,4737
5330,5120
5328,448
5326,241
5324,39
5323,39
5308,39
5317,39
5315,39
4977,447
5307,234
5320,39
5319,39
5318,39
5314,39
5311,4737
5310,196
5309,209
5306,4737
5303,241
5302,39
5300,5208
5277,4737
5264,454
5264,453
5262,453
5263,453
5261,5208
5260,4737
5259,4737
5258,4737
1963,455
1966,449
5257,241
5257,4737
5256,4737
5255,4737
1964,213
1965,452
5254,234
5252,5217
5251,454
5251,4732
5250,5208
5249,4840
5247,4737
5246,4737
5245,4737
5245,39
5244,4737
5244,39
5243,453
1992,241
5242,453
5241,4737
5240,5208
5239,5208
5238,5208
5237,450
5236,5208
5235,5208
5234,5208
5232,4732
5231,4732
5230,39
2267,456
5220,4732
5215,213
27664,437
27664,4
27664,111
27664,401
27664,5484
27664,275
27664,345
27664,415
27664,5379
27664,5488
27664,383
27664,372
27664,5499
27664,269
27664,5378
27664,5520
27664,5455
27664,5500
27664,5453
27664,5473
27664,5483
27664,5273
27664,5256
27664,5493
27664,5495
27664,5496
27664,1296
27664,5460
27664,5510
27664,5445
27664,5478
27664,5446
27664,5479
27664,5375
27664,430
27664,5306
27664,5498
27664,261
27664,5376
27664,280
27664,335
27664,5512
27664,5468
27664,375
27664,5450
27664,282
27664,67
27664,5448
27664,5476
27664,5481
27664,266
27664,5515
27664,441
27664,377
27664,406
27664,5384
27664,5297
27664,250
27664,252
27663,360
27663,164
27666,31
27666,5322
27666,5302
27665,441
27665,5466
27665,5467
27665,5480
27665,5494
27665,5523
31257,237
31258,5269
31261,239
31262,239
31266,237
31267,303
31267,5320
31267,312
31267,218
31267,4778
31267,309
31267,5302
31267,5295
31267,5261
31271,64
31271,5263
31271,360
31271,312
31273,5529
31289,164
31283,422
31283,5342
31283,295
31283,5310
31283,5263
31283,5504
31283,5477
31283,5320
31283,5521
31283,5475
31283,5272
31283,5255
31283,5279
31283,5472
31283,235
31283,354
31283,5294
31323,441
31283,5385
31283,386
31283,230
31283,396
31283,5292
31283,5507
31283,344
31283,5519
31284,295
31284,5342
31284,5455
31284,5475
31284,5300
31284,5308
31296,277
31296,366
31296,5326
31306,5385
31306,5294
31306,5265
31306,235
31306,5282
31306,5494
31309,5529
31308,345
31308,5259
31308,275
31308,5285
31308,5277
31308,5278
31308,5481
31308,5489
31308,5450
31308,282
31308,406
31308,360
31308,5448
31308,5306
31308,5446
31308,5375
31308,5460
31308,5484
31308,5496
31308,5378
31308,374
31308,5492
31308,5499
31308,5258
31308,5476
31308,5512
31308,5257
31308,5505
31308,5523
31308,5494
31308,5480
31308,5467
31308,5466
31308,441
31312,301
31312,5505
31312,377
31312,64
31312,5291
31312,390
31312,5464
31312,5450
31312,5512
31312,5488
31312,5498
31312,415
31312,5499
31312,5257
31312,5476
31312,5258
31312,5259
31312,360
31312,5497
31312,266
31312,5376
31312,375
31312,5478
31312,5481
31312,5446
31311,301
31311,5505
31311,377
31311,64
31311,5291
31311,390
31311,5464
31311,5450
31311,5512
31311,5488
31311,5498
31311,415
31311,5499
31311,5476
31311,5258
31311,5259
31311,360
31311,5497
31311,5314
31311,5376
31311,375
31311,5478
31311,5481
31311,5446
31323,5455
31323,5516
31323,5292
31323,5507
31323,5321
31323,5308
31323,5300
31323,295
31310,5515
31313,111
31315,164
31316,164
31318,164
31319,266
31321,164
31327,5297
31327,5342
31327,295
31327,386
31327,5475
31327,5477
31327,5507
31327,230
31327,5519
31329,5310
31329,5263
31329,5514
31329,5407
31329,5255
31329,5474
31329,354
31334,164
31333,5314
31333,360
31333,5477
31333,5483
31333,390
31333,5449
31333,5326
31333,5291
31333,5385
31340,345
31340,5259
31340,275
31340,5285
31341,5295
31341,5321
31341,5328
31341,5274
31341,4778
31341,5290
31342,5272
31342,5508
31342,5274
31342,344
31342,5295
31345,5515
31346,5530
31347,437
31371,5342
31371,386
31375,4778
31375,218
31375,312
31375,303
31375,5320
31375,5302
31375,5268
31375,5321
31375,5502
31375,5290
31375,305
31375,31
31375,5282
31375,5506
31375,5295
31375,309
31375,5261
31375,5274
31375,5461
31375,5313
31374,4778
31374,303
31374,312
31374,309
31374,305
31374,4527
31374,5302
31374,5328
31374,5282
31374,5270
31370,5512
31370,5523
31370,5449
31364,5522
31364,5447
31364,5482
31364,5295
31364,5290
31364,5274
31359,5263
31359,5310
31359,122
31359,5311
31359,239
31359,5486
31359,5477
31359,237
31359,5384
31353,419
31353,5490
31353,5256
31349,437
31351,164
31352,164
31354,5273
31355,5273
31372,377
31376,377
31377,1296
31379,5273
31381,111
31384,377
31384,1296
31385,266
31386,266
31387,437
31389,441
31383,345
31383,5486
31394,422
31394,239
31394,237
31394,5320
31395,235
31395,5297
31395,5384
31395,5318
31395,5294
31395,5385
31395,5298
31395,5486
31395,5469
31395,363
31395,5451
31395,5311
31395,5487
31396,5297
31396,235
31396,5384
31396,237
31396,5487
31396,5513
31396,5298
31396,5486
31396,5310
31396,5485
31396,309
31396,5318
31396,5385
31396,5406
31396,5311
31396,5294
31402,5500
31402,366
31402,5467
31402,5471
31402,277
31402,5326
31402,360
31402,164
31401,237
31401,5513
31401,5297
31400,111
31400,406
31400,5468
31399,5298
31399,237
31399,5297
31399,218
31399,5415
31399,235
31421,218
31421,5384
31421,5297
31421,237
31421,5504
31421,5519
31421,5486
31421,5513
31421,5263
31421,5414
31421,5383
31421,5402
31421,5385
31421,5444
31421,422
31421,239
31421,5454
31421,5469
31421,5462
31421,5485
31421,5471
31421,5517
31421,5514
31421,5447
31421,5451
31421,5456
31421,5522
31421,5407
31421,419
31421,5311
31421,5279
31421,5298
31412,374
31412,5458
31412,5497
31412,5517
31412,5475
31412,5448
31412,5277
31412,5505
31412,5508
31439,396
31439,237
31439,5311
31439,122
31439,5310
31439,239
31439,5318
31439,250
31439,5298
31439,5297
31439,5487
31439,5519
31439,5486
31439,5482
31439,5475
31439,5490
31439,5507
31439,410
31439,5452
31439,5522
31439,5458
31439,5469
31443,5383
31443,303
31443,5513
31443,5328
31443,344
31443,309
31443,5255
31443,5270
31443,5311
31443,312
31443,5279
31443,5321
31443,5415
31443,5297
31445,420
31445,237
31445,5256
31445,309
31445,5467
31445,390
31445,301
31445,415
31445,5459
31445,5294
31445,419
31445,5466
31445,5291
31445,5482
31446,5256
31446,301
31547,5463
31446,5523
31446,237
31446,5321
31446,5499
31446,5259
31446,275
31446,5484
31446,420
31446,5490
31446,5481
31449,269
31449,5481
31449,309
31449,5291
31449,235
31449,5494
31456,5503
31456,5523
31456,5486
31456,5521
31456,5263
31407,5273
31408,5273
31411,5273
31413,1296
31414,5500
31454,437
31415,5273
31416,266
31417,111
31418,111
31419,111
31420,266
31442,437
31448,437
31451,377
31452,5529
31453,5273
31463,31
31463,5521
31471,5297
31471,5384
31471,239
31471,252
31471,5263
31471,5310
31471,5458
31471,5298
31471,5272
31471,5342
31471,386
31471,5318
31473,312
31473,309
31473,5321
31473,5268
31479,377
31477,5273
31480,5273
31482,5273
31495,261
31495,282
31505,237
31505,5513
31505,5297
31483,5273
31486,377
31487,5273
31488,5557
31489,5500
31491,266
31496,5273
31498,5559
31502,437
31506,441
31511,5515
31512,5273
31514,1296
31517,1296
31518,1296
31519,111
31520,5564
31523,377
31524,377
31525,5273
31526,5515
31527,441
31538,437
31539,266
31547,5375
31547,5501
31547,5512
31547,261
31547,375
31547,273
31547,421
31547,5481
31547,5306
31547,5446
31547,5464
31547,406
31547,5450
31547,383
31547,5257
31547,5379
31547,5468
31547,5499
31547,269
31547,5460
31547,5484
31548,5447
31548,237
31548,5486
31548,5482
31548,5475
31548,5469
31548,5272
31549,5342
31549,295
31549,252
31549,5297
31549,5521
31549,5475
31549,5472
31549,5320
31549,5504
31549,5263
31549,5310
31558,5468
31558,5466
31558,5314
31552,377
31553,377
31554,377
31555,441
31556,266
31563,5453
31563,5511
31563,5379
31563,5444
31563,5562
31563,419
31565,218
31565,5384
31565,237
31565,5297
31565,250
31565,252
31565,5406
31565,5318
31565,5415
31565,5447
31565,5298
31565,5503
31565,5383
31565,5272
31565,363
31565,410
31565,5508
31565,5462
31565,5514
31565,5517
31565,5279
31565,5482
31565,5452
31565,5475
31565,5451
31565,5310
31565,5261
31565,5522
31565,5521
31565,5465
31565,68
31565,5471
31565,5485
31565,5454
31565,122
31565,5477
31565,5320
31565,5562
31565,5263
31565,236
31565,5487
31565,5474
31565,5507
31565,344
31565,422
31565,5444
31565,5402
31565,5385
31565,396
31565,354
31565,386
31565,5486
31565,5458
31565,5504
31565,5414
31565,5292
31565,5317
31565,5513
31565,419
31565,5407
31565,5469
31571,5468
31571,5488
31571,5494
31571,301
31571,5484
31571,5460
31571,5375
31571,261
31571,5481
31571,5499
31571,5483
31571,406
31571,5446
31571,375
31571,269
31571,5256
31571,5464
31571,421
31571,5501
31571,5450
31571,5379
31571,5257
31571,5285
31571,5277
31571,5466
31571,5523
31571,5480
31571,441
31571,5467
31571,5291
31571,390
31571,5449
31571,420
31571,143
31572,377
31574,237
31574,396
31574,5297
31574,5384
31574,250
31574,5298
31574,5415
31574,5474
31574,68
31574,5508
31574,5457
31574,344
31574,5385
31574,5292
31574,354
31574,236
31574,5279
31574,410
31574,422
31574,5263
31574,122
31574,5462
31574,5444
31574,5318
31574,363
31574,5521
31574,5458
31574,235
31574,5320
31574,5310
31574,5471
31574,5475
31574,5414
31574,5451
31574,5294
31574,5513
31574,5517
31574,252
31574,5562
31574,5477
31574,5487
31574,5406
31574,5514
31574,5519
31574,5503
31574,5504
31574,5469
31574,5342
31574,5485
31574,5452
31574,5454
31574,5402
31574,5472
31574,5383
31574,5447
31574,419
31576,1296
31576,269
31576,309
31576,5291
31576,5297
31576,5494
31576,5481
31576,5446
31576,5470
31576,5451
31576,5294
31578,345
31578,4
31578,5259
31578,275
31578,5256
31578,5484
31578,5285
31578,5486
31578,5414
31578,5499
31578,5465
31578,5482
31578,5475
31578,5278
31578,5277
31578,5489
31578,5450
31578,5376
31578,5493
31578,5523
31578,5467
31578,5455
31578,5520
31578,230
31578,5491
31578,5503
31579,5529
31582,5557
31583,5557
31584,1296
31585,1296
31588,437
31589,377
31592,5273
31593,5273
31594,5273
31595,5529
31602,5321
31602,344
31602,5322
31602,410
31602,5295
31602,422
31602,31
31602,5461
31608,5384
31608,5406
31608,237
31608,5318
31608,5458
31608,5320
31608,122
31608,5503
31608,5451
31608,5297
31608,235
31608,5513
31608,5462
31608,5469
31608,422
31608,5272
31608,5310
31608,5414
31608,5265
31608,68
31608,344
31608,5317
31608,5472
31608,5444
31608,5508
31608,5522
31608,5407
31608,5504
31608,5562
31608,5261
31608,5342
31608,5415
31608,5457
31608,252
31608,5487
31608,5485
31608,5507
31608,250
31606,5342
31606,5310
31606,5521
31606,354
31606,237
31606,5320
31606,122
31606,5311
31606,250
31606,5263
31606,5514
31606,5504
31606,5261
31606,5279
31606,5503
31606,5451
31606,5490
31606,5519
31606,5414
31606,5477
31606,5562
31606,5482
31606,5475
31606,68
31606,396
31606,5507
31606,5465
31607,5468
31607,5300
31609,5297
31609,237
31609,5513
31609,5384
31609,5406
31609,5487
31609,5298
31609,5486
31609,239
31609,5279
31609,5263
31609,122
31609,5311
31609,5310
31609,68
31609,5517
31609,5454
31609,5485
31609,5474
31609,5407
31609,5320
31609,5317
31609,410
31609,5465
31609,5507
31609,5342
31609,5504
31609,5477
31609,5562
31609,5508
31609,5272
31609,5475
31609,5482
31609,5452
31609,344
31609,5451
31609,5503
31609,5522
31609,5472
31609,5462
31609,250
31609,218
31609,5385
31609,235
31609,5447
31609,5519
31615,303
31615,5321
31615,5302
31615,5274
31615,366
31619,1296
31621,377
31622,377
31625,266
31626,5273
31640,31
31640,5307
31639,312
31639,5383
31639,5328
31629,5529
31631,266
31632,1296
31633,266
31634,437
31635,5500
31636,377
31637,377
31649,5515
31649,356
31649,430
31649,5376
31649,406
31649,360
31649,5463
31649,5509
31649,5470
31649,5453
31649,5511
31649,5520
31649,5481
31649,5489
31649,345
31649,5285
31649,5278
31649,5510
31649,5492
31649,5501
31649,5460
31649,5448
31649,5464
31649,5306
31649,5468
31649,5484
31649,5499
31649,5258
31649,273
31649,375
31649,280
31649,5257
31649,67
31649,111
31649,266
31649,4
31649,421
31649,5479
31649,5277
31650,1296
31650,269
31650,282
31650,5291
31650,309
31650,5297
31650,5481
31669,5297
31669,5294
31669,5485
31669,363
31669,235
31669,5451
31703,5321
31703,31
31703,4778
31703,5313
31703,309
31703,5274
31703,5328
31703,5322
31703,5502
31695,5486
31695,345
31695,5523
31695,5521
31695,5503
31695,5482
31695,5475
31695,5465
31696,5272
31696,5508
31696,5452
31696,5311
31696,5317
31675,5406
31675,5279
31675,5318
31675,250
31675,5311
31675,5452
31675,5456
31675,5490
31675,5457
31675,5465
31675,5521
31675,5407
31675,5507
31675,68
31675,5255
31675,422
31675,5503
31675,5385
31675,218
31675,419
31675,5475
31675,5272
31675,5522
31675,363
31675,410
31675,5469
31675,5454
31675,5485
31675,5471
31675,5472
31675,5458
31675,5487
31675,5486
31675,5562
31675,5477
31675,5517
31694,301
31694,5449
31694,5314
31694,390
31694,230
31694,5491
31693,5318
31693,5311
31693,250
31693,5307
31693,422
31693,5521
31693,5308
31693,5321
31692,122
31692,360
31692,406
31692,5496
31692,309
31692,5462
31692,237
31692,5513
31692,5256
31690,280
31690,5450
31690,5496
31690,5464
31690,335
31690,68
31690,354
31690,5310
31687,239
31687,5263
31687,5406
31687,5322
31687,250
31687,5279
31687,5318
31687,5311
31687,5452
31687,5451
31687,5261
31687,5522
31687,5457
31687,5490
31687,5465
31687,5407
31687,5521
31687,68
31687,5507
31687,5255
31687,422
31687,5503
31687,5385
31687,5414
31687,218
31687,419
31687,5475
31687,5272
31687,363
31687,410
31687,5454
31687,5469
31687,5485
31687,5471
31687,5472
31687,5517
31687,5317
31687,5519
31687,5458
31687,5487
31687,5486
31687,5562
31687,5477
31646,5273
31647,5273
31651,5529
31656,377
31662,377
31663,5273
31664,5500
31665,5500
31667,5561
31671,441
31673,111
31674,111
31677,266
31678,266
31679,5564
31680,377
31681,5273
31682,441
31683,266
31684,266
31697,111
31698,1296
31699,1296
31716,4778
31716,309
31716,303
31716,31
31716,312
31716,5302
31716,5295
31716,5270
31716,5307
31716,5456
31716,5267
31716,305
31716,5461
31716,366
31716,5321
31716,5313
31716,5274
31716,5290
31716,5328
31716,5308
31716,5322
31716,5502
31716,5506
31716,5282
31716,4527
31716,5268
31704,312
31704,5459
31704,363
31704,5291
31704,5470
31704,5385
31704,5485
31704,5494
31704,235
31704,5282
31710,377
31726,390
31726,396
31726,295
31726,5449
31726,5314
31726,301
31717,5273
31719,1296
31720,5515
31721,5564
31721,377
31721,1296
31722,377
31723,377
31724,5480
31725,111
31727,266
31737,303
31737,5321
31737,5307
31737,309
31737,5268
31737,312
31737,4778
31738,303
31738,5321
31738,5307
31738,309
31738,5268
31738,312
31738,4778
31729,4778
31729,312
31729,303
31729,309
31729,5307
31729,31
31729,5328
31729,5295
31729,305
31729,5506
31729,366
31729,5321
31729,5267
31729,5290
31729,5274
31729,5313
31729,4527
31729,5268
31361,312
31361,303
31361,4778
31361,309
31361,4527
31361,5302
31361,5295
31361,5270
31361,5307
31361,5261
31361,31
31361,5267
31361,305
31361,5461
31361,366
31361,5321
31361,5313
31361,5274
31361,5290
31361,5328
31361,5308
31361,5322
31361,5502
31361,5506
31361,5282
31361,5268
31739,5273
31744,5384
31744,237
31744,252
31744,250
31744,5297
31744,5406
31744,5279
31744,5415
31744,5311
31744,5482
31744,5475
31744,5407
31744,5507
31744,68
31744,5490
31744,5457
31744,5261
31744,5452
31744,5451
31744,5477
31744,5562
31744,5508
31744,5272
31744,363
31744,5263
31744,5522
31744,5487
31744,5486
31744,5519
31744,5385
31744,5414
31744,5521
31744,5471
31744,5469
31744,5294
31744,5458
31744,5265
31744,5474
31744,344
31744,5298
31744,5485
31744,5517
31744,5472
31744,5513
31745,5384
31745,237
31745,252
31745,250
31745,5297
31745,5406
31745,5279
31745,5415
31745,5311
31745,5482
31745,5475
31745,5407
31745,5507
31745,68
31745,5490
31745,5457
31745,5261
31745,5452
31745,5451
31745,5477
31745,5562
31745,5508
31745,5272
31745,363
31745,5263
31745,5522
31745,5487
31745,5486
31745,5519
31777,344
31745,5385
31745,5414
31745,5521
31745,5471
31745,5469
31745,5294
31745,5458
31745,5265
31745,5474
31745,344
31745,5298
31745,5485
31745,5517
31745,5472
31745,5513
31746,377
31746,266
31748,266
31767,441
31767,5466
31767,5480
31767,5494
31749,377
31752,441
31772,340
31764,111
31757,377
31759,111
31760,377
31761,1296
31762,266
31763,441
31747,396
31747,5514
31747,5522
31747,5487
31747,5504
31747,5517
31747,5302
31747,5461
31747,344
31747,5294
31747,5279
31747,5297
31747,5255
31747,5318
31747,5385
31747,5457
31747,5490
31747,5415
31747,5482
31747,5475
31747,363
31747,5462
31747,5414
31747,5521
31747,5292
31747,386
31747,5465
31747,235
31747,5454
31747,5474
31747,68
31747,5477
31747,5272
31747,5447
31747,5407
31747,419
31747,5451
31747,239
31747,354
31747,5503
31747,5471
31747,5469
31747,5458
31747,5311
31747,5265
31747,5562
31747,5485
31747,5508
31747,5298
31747,5472
31777,5263
31777,239
31777,5297
31777,5414
31777,237
31777,5279
31777,122
31777,5311
31777,5318
31777,5415
31777,252
31777,5384
31777,5320
31777,5519
31777,5487
31777,5486
31777,5562
31777,5477
31777,218
31777,386
31777,5513
31777,5298
31777,354
31777,5402
31777,5503
31777,5385
31777,5444
31777,5255
31777,419
31777,5474
31777,5507
31777,5407
31777,5465
31777,5456
31777,5522
31777,5490
31777,5452
31777,5451
31777,5482
31777,5447
31777,5475
31777,5508
31777,5272
31777,363
31777,5514
31777,5517
31777,5471
31777,5472
31777,5485
31777,5454
31777,5462
31777,5469
31774,5261
31774,5270
31774,309
31774,303
31774,5268
31774,5302
31774,312
31774,5295
31774,5307
31774,31
31774,5267
31774,305
31774,4778
31774,5461
31774,366
31774,5321
31774,5313
31774,5274
31774,5290
31774,5328
31774,5308
31774,5322
31774,5502
31774,5282
31774,5506
31774,4527
31789,5328
31789,5307
31846,282
31846,64
31846,415
31843,230
31843,5491
31843,277
31843,5326
31799,5297
31799,250
31799,5385
31799,5485
31799,235
31799,5291
31799,363
31799,5451
31799,309
31795,275
31795,5297
31795,5523
31795,5376
31795,5402
31790,422
31790,5297
31790,5384
31790,410
31790,5261
31790,344
31790,5452
31782,312
31782,5268
31782,5321
31782,5295
31782,5290
31782,5302
31782,5282
31782,5274
31782,5461
31792,250
31792,5514
31792,5471
31792,396
31792,390
31792,5517
31792,143
31792,261
31792,5311
31792,5488
31792,5479
31792,406
31792,5450
31792,5495
31792,5307
31792,366
31792,5308
31792,5502
31792,5292
31792,5522
31792,5310
31792,5503
31781,422
