id,bod,datum,votes_pro,votes_proti,votes_zdrzel,votes_nehlasoval,prihlaseno,vysledek,nazev
55176,61,1323298800,101,1,19,0,121,A,Doh.%20o%20z%u0159%EDzen%ED%20St%u0159edoevr.%20funk%u010Dn%EDho%20bloku%20vzdu%u0161n%E9ho%20prostoru
55177,62,1323298800,100,1,19,0,120,A,Doh.o%20z%u0159%EDzen%ED%20a%20provozov%E1n%ED%20letov%FDch%20slu%u017Eeb%20org.%20EUROCONTROL
55178,63,1323298800,94,1,3,0,98,A,Doh.mezi%20%u010CR%20a%20%C1zerb%E1jd%u017E%E1nskou%20rep.%20o%20podpo%u0159e%20a%20ochr.investic
55179,64,1323298800,100,0,4,0,104,A,Sml.%20mezi%20%u010CR%20a%20Kr%E1l.%20Bahrajn%20o%20zamezen%ED%20dvoj.%20zdan%u011Bn%ED
55180,65,1323298800,94,1,10,0,105,A,Prot.%20o%20trvale%20udr%u017Eiteln%E9m%20obhospoda%u0159ov%E1n%ED%20les%u016F
55181,67,1323298800,95,0,12,0,107,A,Sml.%20mezi%20%u010CR%20a%20vl.%20Hongkongu%20o%20zamezen%ED%20dvoj%EDmu%20zdan%u011Bn%ED
55182,68,1323298800,100,0,8,0,108,A,Prot.%20k%20R%E1mcov%E9%20%FAml.%20o%20ochran%u011B%20a%20udr%u017Eiteln%E9m%20rozvoji%20Karpat
55183,69,1323298800,102,2,5,0,109,A,Sml.mezi%20%u010CR%20a%20Kyperskou%20rep.%20o%20vz%E1jemn%E9%20ochr.%20utaj.informac%ED
55184,70,1323298800,102,1,6,0,109,A,Doh.%20mezi%20st%E1ty%20EU%20o%20ochran%u011B%20utajovan%FDch%20informac%ED
55185,71,1323298800,101,1,8,0,110,A,Nagojsko-kualalumpursk%FD%20prot.%20o%20odpov%u011Bdnosti%20a%20n%E1hr.%u0161kod
55186,73,1323298800,100,2,8,0,110,A,Sml.%20mezi%20%u010CR%20a%20vl.%20%C1zerb%E1jd.rep.%20o%20ochr.%20utaj.%20informac%ED
55187,74,1323298800,107,1,6,0,114,A,Doh.%20o%20Mezin%E1rodn%ED%20bance%20pro%20obnovu%20a%20rozvoj
55188,75,1323298800,107,1,6,0,114,A,Doh.%20mezi%20%u010CR%20a%20Organiz.%20pro%20z%E1kaz%20chem.%20zbran%ED%20o%20inspekc%EDch
55189,76,1323298800,105,0,10,0,115,A,Doh.%20mezi%20%u010CR%20a%20vl%E1dou%20Brit.Panen.ostrov%u016F%20o%20v%FDm%u011Bn%u011B%20informac%ED
55190,77,1323298800,110,0,8,0,118,A,Doporu%u010Den%ED%20MOP%20%u010D.%20200%20o%20HIV%20a%20AIDS%20a%20sv%u011Bt%u011B%20pr%E1ce
55191,78,1323298800,112,1,5,0,118,A,Sml.%20mezi%20%u010CR%20a%20Polskou%20rep.%20o%20zamezen%ED%20dvoj%EDmu%20zdan%u011Bn%ED
55192,79,1323298800,109,1,9,0,119,A,Doh.mezi%20%u010CR%20a%20Ostrovem%20Man%20o%20v%FDm%u011Bn%u011B%20inf.v%20da%u0148.z%E1le%u017Eitostech
55193,80,1323298800,93,1,11,0,105,A,Doh.mezi%20%u010CR%20a%20vl.%20Guernsey%20o%20v%FDm.inf.v%20da%u0148.z%E1le%u017Eitostech
55194,80,1323298800,112,1,2,0,115,A,Doh.mezi%20%u010CR%20a%20vl.%20Guernsey%20o%20v%FDm.inf.v%20da%u0148.z%E1le%u017Eitostech
55195,81,1323298800,111,1,3,0,115,A,Prot.%20mezi%20%u010CR%20a%20Chorvat.%20rep.%20o%20zamezen%ED%20dvoj.%20zdan%u011Bn%ED
55196,0,1323385200,105,2,11,1,119,A,Po%u0159ad%20sch%u016Fze
55197,0,1323385200,107,3,13,0,123,A,Po%u0159ad%20sch%u016Fze
55198,0,1323385200,116,3,4,0,123,A,Po%u0159ad%20sch%u016Fze
55199,0,1323385200,121,3,2,0,126,A,Po%u0159ad%20sch%u016Fze
55200,0,1323385200,67,40,9,9,125,A,Po%u0159ad%20sch%u016Fze
55201,0,1323385200,102,11,12,3,128,A,Po%u0159ad%20sch%u016Fze
55202,66,1323385200,118,3,32,3,156,A,R%E1mcov%E1%20%FAmluva%20o%20kontrole%20tab%E1ku
55203,32,1323385200,123,1,37,0,161,A,Novela%20z.%20o%20po%u0161tovn%EDch%20slu%u017Eb%E1ch%20-%20EU
55204,32,1323385200,104,17,35,5,161,A,Novela%20z.%20o%20po%u0161tovn%EDch%20slu%u017Eb%E1ch%20-%20EU
55205,35,1323385200,127,1,32,0,160,A,Novela%20z.%20-%20ob%u010Dansk%FD%20z%E1kon%EDk
55206,36,1323385200,62,76,1,3,142,R,Novela%20z.%20o%20p%u0159izn%E1n%ED%20k%20registrovan%E9mu%20majetku
55207,36,1323385200,74,62,9,0,145,A,Novela%20z.%20o%20p%u0159izn%E1n%ED%20k%20registrovan%E9mu%20majetku
55208,36,1323385200,132,2,11,0,145,A,Novela%20z.%20o%20p%u0159izn%E1n%ED%20k%20registrovan%E9mu%20majetku
55209,36,1323385200,76,66,2,1,145,A,Novela%20z.%20o%20p%u0159izn%E1n%ED%20k%20registrovan%E9mu%20majetku
55210,37,1323385200,111,0,31,0,142,A,Novela%20z.%20o%20p%u0159echodu%20v%u011Bc%ED%20z%20majetku%20%u010CR%20do%20vlastnictv%ED%20obc%ED
55211,37,1323385200,115,0,28,0,143,A,Novela%20z.%20o%20p%u0159echodu%20v%u011Bc%ED%20z%20majetku%20%u010CR%20do%20vlastnictv%ED%20obc%ED
55212,38,1323385200,49,77,18,0,144,R,Novela%20z.%20-%20trestn%ED%20%u0159%E1d
55213,38,1323385200,125,0,19,0,144,A,Novela%20z.%20-%20trestn%ED%20%u0159%E1d
55214,0,1323730800,135,8,24,4,171,A,Po%u0159ad%20sch%u016Fze
55215,0,1323730800,164,0,9,0,173,A,Po%u0159ad%20sch%u016Fze
55216,0,1323730800,159,2,12,0,173,A,Po%u0159ad%20sch%u016Fze
55217,0,1323730800,156,2,15,1,174,A,Po%u0159ad%20sch%u016Fze
55218,0,1323730800,73,74,14,13,174,R,Po%u0159ad%20sch%u016Fze
55219,0,1323730800,111,24,25,14,174,A,Po%u0159ad%20sch%u016Fze
55220,0,1323730800,84,24,42,24,174,R,Po%u0159ad%20sch%u016Fze
55221,0,1323730800,73,28,55,18,174,R,Po%u0159ad%20sch%u016Fze
55222,0,1323730800,134,1,38,0,173,A,%20
55223,127,1323730800,112,14,31,17,174,A,Zpr%E1va%20o%20finan%u010Dn%ED%20stabilit%u011B%202010/2011
55224,128,1323730800,126,1,50,0,177,A,Zpr%E1va%20o%20v%FDkonu%20dohledu%20nad%20finan%u010Dn%EDm%20trhem%20v%20roce%202010
55225,129,1323730800,133,1,43,1,178,A,Zpr%E1va%20o%20inflaci%20-%20%u010Dervenec%202011
55226,135,1323730800,108,2,66,1,177,A,Zpr%E1va%20vl%E1dy%20o%20vyu%u017Eit%ED%20doporu%u010Den%ED%20ve%u0159ejn%E9ho%20ochr%E1nce%20pr%E1v
55227,105,1323730800,143,0,31,0,174,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
55228,105,1323730800,144,0,30,0,174,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
55229,113,1323730800,148,1,26,0,175,A,N%E1vrh%20na%20ustaven%ED%20SK%20GIBS
55230,114,1323730800,149,0,24,2,175,A,N%E1vrh%20na%20ustaven%ED%20nov%u011B%20z%u0159%EDzen%FDch%20v%FDbor%u016F
55231,114,1323730800,145,6,24,2,177,A,N%E1vrh%20na%20ustaven%ED%20nov%u011B%20z%u0159%EDzen%FDch%20v%FDbor%u016F
55232,114,1323730800,140,4,28,5,177,A,N%E1vrh%20na%20ustaven%ED%20nov%u011B%20z%u0159%EDzen%FDch%20v%FDbor%u016F
55233,31,1323730800,121,0,55,0,176,A,Novela%20z.%20o%20dluhopisech%20-%20EU
55234,41,1323730800,127,2,43,2,174,A,Novela%20z.%20o%20rozpo%u010Dtov%FDch%20pravidlech
55235,43,1323730800,8,1,162,0,171,R,Novela%20z.%20o%20bank%E1ch
55236,43,1323730800,129,1,43,0,173,A,Novela%20z.%20o%20bank%E1ch
55237,43,1323730800,56,64,47,6,173,R,Novela%20z.%20o%20bank%E1ch
55238,29,1323730800,112,1,59,0,172,A,Novela%20z.%20o%20silni%u010Dn%ED%20doprav%u011B%20-%20EU
55239,29,1323730800,69,16,77,11,173,R,Novela%20z.%20o%20silni%u010Dn%ED%20doprav%u011B%20-%20EU
55240,29,1323730800,101,8,9,3,121,A,Novela%20z.%20o%20silni%u010Dn%ED%20doprav%u011B%20-%20EU
55241,29,1323730800,76,22,22,9,129,A,Novela%20z.%20o%20silni%u010Dn%ED%20doprav%u011B%20-%20EU
55242,30,1323730800,126,1,19,0,146,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch%20-%20EU
55243,30,1323730800,105,20,22,2,149,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch%20-%20EU
55244,30,1323730800,79,38,25,7,149,A,Novela%20z.%20o%20pozemn%EDch%20komunikac%EDch%20-%20EU
55245,45,1323730800,23,99,2,6,130,R,Novela%20z.%20o%20da%u0148ov%E9m%20poradenstv%ED
55246,45,1323730800,126,2,4,0,132,A,Novela%20z.%20o%20da%u0148ov%E9m%20poradenstv%ED
55247,46,1323730800,121,2,17,0,140,A,Novela%20z.%2C%20kter%FDm%20se%20zm%EDr%u0148uj%ED%20majetkov%E9%20k%u0159ivdy%20ob%u010Dan%u016Fm%20%u010CR
55248,46,1323730800,106,10,24,0,140,A,Novela%20z.%2C%20kter%FDm%20se%20zm%EDr%u0148uj%ED%20majetkov%E9%20k%u0159ivdy%20ob%u010Dan%u016Fm%20%u010CR
55249,49,1323730800,64,59,3,1,127,A,Novela%20z.%20o%20soudech%20a%20soudc%EDch
55250,51,1323730800,91,10,33,7,141,A,N.z.%20o%20soci%E1ln%EDm%20bydlen%ED
55251,0,1323730800,110,4,28,0,142,A,%20
55252,0,1323730800,60,8,21,12,101,A,%20
55253,144,1323730800,82,6,9,13,110,A,Informace%20p%u0159edsedy%20vl%E1dy%20o%20jedn%E1n%ED%20Evropsk%E9%20rady
55254,144,1323730800,38,50,10,12,110,R,Informace%20p%u0159edsedy%20vl%E1dy%20o%20jedn%E1n%ED%20Evropsk%E9%20rady
55255,89,1323817200,186,0,4,0,190,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55256,89,1323817200,187,0,2,1,190,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55257,89,1323817200,186,1,2,1,190,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55258,89,1323817200,56,106,21,7,190,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55259,89,1323817200,58,106,24,2,190,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55260,89,1323817200,26,153,3,8,190,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55261,89,1323817200,179,4,3,5,191,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55262,89,1323817200,162,2,25,3,192,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55263,89,1323817200,26,152,4,10,192,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55264,89,1323817200,32,119,10,31,192,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55265,89,1323817200,52,121,6,13,192,R,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55266,89,1323817200,159,3,24,6,192,A,Novela%20z.%20-%20%DAstava%20%u010Cesk%E9%20republiky
55267,82,1323817200,135,0,54,0,189,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55268,82,1323817200,122,33,7,24,186,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55269,82,1323817200,156,15,8,8,187,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55270,82,1323817200,80,102,3,2,187,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55271,82,1323817200,181,2,3,1,187,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55272,82,1323817200,180,3,1,4,188,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55273,82,1323817200,183,1,3,1,188,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55274,82,1323817200,37,114,11,27,189,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55275,82,1323817200,84,98,3,3,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55276,82,1323817200,78,103,5,2,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55277,82,1323817200,92,70,8,18,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55278,82,1323817200,80,80,11,17,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55279,82,1323817200,45,108,10,26,189,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55280,82,1323817200,76,109,2,2,189,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55281,82,1323817200,77,107,3,2,189,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55282,82,1323817200,78,107,4,0,189,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55283,82,1323817200,81,100,5,2,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55284,82,1323817200,81,98,7,2,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55285,82,1323817200,77,86,10,14,187,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55286,82,1323817200,96,69,13,9,187,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55287,82,1323817200,153,9,18,7,187,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55288,82,1323817200,90,73,11,12,186,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55289,82,1323817200,80,101,5,2,188,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55290,82,1323817200,178,4,4,2,188,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55291,82,1323817200,104,79,3,2,188,A,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55292,82,1323817200,80,102,2,2,186,R,Vl.n.z.%20o%20st%E1tn%EDm%20rozpo%u010Dtu%20%u010CR%20na%20rok%202012
55293,83,1323817200,0,1,172,0,173,R,St%u0159edn%u011Bdob%E9%20v%FDdajov%E9%20r%E1mce%20na%20l%E9ta%202013%20a%202014
55294,83,1323817200,84,67,1,0,152,A,St%u0159edn%u011Bdob%E9%20v%FDdajov%E9%20r%E1mce%20na%20l%E9ta%202013%20a%202014
55295,84,1323817200,123,12,10,1,146,A,Rozpo%u010Det%20SFDI%20na%20rok%202012
55296,85,1323817200,87,32,27,2,148,A,N%E1vrh%20rozpo%u010Dtu%20St%E1tn%EDho%20fondu%20rozvoje%20bydlen%ED%20na%20rok%202012
55297,86,1323817200,107,5,21,11,144,A,Dota%u010Dn%ED%20programy%20zem%u011Bd%u011Blstv%ED%20pro%20rok%202012
55298,87,1323817200,106,14,22,4,146,A,N%E1vrh%20rozpo%u010Dtu%20SZIF%20na%20rok%202012
55299,33,1323817200,125,0,17,0,142,A,Novela%20z.%20o%20posuzov%E1n%ED%20vliv%u016F%20na%20%u017Eivotn%ED%20prost%u0159ed%ED%20-%20EU
55300,33,1323817200,107,0,34,1,142,A,Novela%20z.%20o%20posuzov%E1n%ED%20vliv%u016F%20na%20%u017Eivotn%ED%20prost%u0159ed%ED%20-%20EU
55301,33,1323817200,100,1,39,2,142,A,Novela%20z.%20o%20posuzov%E1n%ED%20vliv%u016F%20na%20%u017Eivotn%ED%20prost%u0159ed%ED%20-%20EU
55302,0,1323903600,50,3,18,1,72,A,Po%u0159ad%20sch%u016Fze
55303,0,1323903600,33,34,11,7,85,R,Po%u0159ad%20sch%u016Fze
55304,0,1323903600,32,24,14,17,87,R,Po%u0159ad%20sch%u016Fze
55305,141,1323903600,23,38,32,0,93,R,P%EDsemn%E1%20interpelace%20M.%20V%E1ni%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20vl%E1dn%EDch%20%u0161krt%u016F%20ve%20v%FDd
55306,141,1323903600,31,40,0,0,71,R,P%EDsemn%E1%20interpelace%20M.%20V%E1ni%20na%20P.%20Ne%u010Dase%20ve%20v%u011Bci%20Komu%20slou%u017E%ED%20da%u0148ov%E1%20re
55307,72,1323903600,49,64,4,3,120,R,Sml.%20mezi%20%u010CR%20a%20Rep.%20Kosovo%20o%20zp%u011Btn%E9m%20p%u0159eb%EDr%E1n%ED%20osob
55308,72,1323903600,65,46,5,5,121,A,Sml.%20mezi%20%u010CR%20a%20Rep.%20Kosovo%20o%20zp%u011Btn%E9m%20p%u0159eb%EDr%E1n%ED%20osob
55309,122,1323903600,94,2,27,4,127,A,Zpr%E1va%20o%20situaci%20v%20oblasti%20ve%u0159ejn%E9ho%20po%u0159%E1dku%20v%20roce%202010
55310,123,1323903600,94,0,30,1,125,A,Zpr%E1va%20o%20problematice%20extremismu%20na%20%FAzem%ED%20%u010CR%20v%20roce%202010
55311,124,1323903600,7,0,117,0,124,R,Zpr.o%20situaci%20v%20oblasti%20migrace%20na%20%FAzem%ED%20%u010CR%20v%20roce%202010
55312,124,1323903600,84,0,40,0,124,A,Zpr.o%20situaci%20v%20oblasti%20migrace%20na%20%FAzem%ED%20%u010CR%20v%20roce%202010
55313,118,1323903600,75,1,47,3,126,A,V%FDro%u010Dn%ED%20zpr%E1va%20o%20%u010Dinnosti%20%u010Cesk%E9%20televize%20v%20roce%202010
55314,119,1323903600,75,4,47,1,127,A,V%FDro%u010Dn%ED%20zpr%E1va%20o%20hospoda%u0159en%ED%20%u010Cesk%E9%20televize%20v%20roce%202010
55315,0,1323903600,41,6,47,1,95,R,%20
55316,0,1323903600,74,12,18,6,110,A,%20
55317,115,1323903600,76,11,18,5,110,A,N%E1vrh%20na%20potvrzen%ED%20p%u0159edsed%u016F%20v%FDbor%u016F
55318,115,1323903600,56,48,5,2,111,A,N%E1vrh%20na%20potvrzen%ED%20p%u0159edsed%u016F%20v%FDbor%u016F
55319,115,1323903600,101,9,5,0,115,A,N%E1vrh%20na%20potvrzen%ED%20p%u0159edsed%u016F%20v%FDbor%u016F
55320,115,1323903600,104,2,8,4,118,A,N%E1vrh%20na%20potvrzen%ED%20p%u0159edsed%u016F%20v%FDbor%u016F
55321,105,1323903600,115,1,5,0,121,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
55322,105,1323903600,118,0,3,0,121,A,N%E1vrh%20na%20zm%u011Bny%20ve%20slo%u017Een%ED%20org%E1n%u016F%20Poslaneck%E9%20sn%u011Bmovny
55323,107,1323903600,105,1,13,2,121,A,Volba%20%u010Dlen%u016F%20Etick%E9%20komise%20%u010CR%20pro%20ocen%u011Bn%ED%20%FA%u010Dastn%EDk%u016F%20odboje
55324,108,1323903600,111,0,10,0,121,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20DR%20PF%20%u010CR
55325,109,1323903600,116,0,5,1,122,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20R%20SF%20pro%20podporu%20kinematografie
55326,110,1323903600,118,0,6,0,124,A,N%E1vrh%20na%20volbu%20%u010Dlen%u016F%20R%20SFK%20%u010CR
55327,121,1323903600,34,29,45,4,112,R,V%FDro%u010Dn%ED%20zpr%E1va%20o%20%u010Dinnosti%20a%20hospoda%u0159en%ED%20%u010CTK%20v%20roce%202010
55328,125,1323903600,62,4,3,4,73,A,Informace%20o%20podpo%u0159en%E9m%20financov%E1n%ED%20za%20rok%202010
55329,126,1323903600,73,0,3,0,76,A,Inf.%20o%20poji%u0161%u0165ov%E1n%ED%20v%FDvozu%20se%20st%E1tn%ED%20podporou%20v%20roce%202010
55330,130,1323903600,69,0,8,0,77,A,Inf.o%20vojensk%FDch%20cvi%u010Den%EDch%20A%u010CR%20za%20obdob%ED%20leden%20-%20%u010Derven%202011
55331,131,1323903600,65,12,2,0,79,A,Inf.%20o%20p%u0159eletech%20a%20pr%u016Fjezdech%20ozbroj.%20sil%20v%201.%20pol.%202011
55332,132,1323903600,72,4,5,0,81,A,2.%20dopln%u011Bk%20pl%E1nu%20voj.cvi%u010Den%ED%20A%u010CR%20se%20zahr.partnery%20v%20r.%202010
55333,133,1323903600,81,0,2,0,83,A,Zpr%E1va%20o%20petic%EDch%20za%20obdob%ED%20od%201.%201.%202011%20do%2030.%206.%202011
55334,136,1323903600,42,27,9,6,84,R,V%FDro%u010Dn%ED%20zpr%E1vy%20a%20z%E1v%u011Brky%20zdravotn%EDch%20poji%u0161%u0165oven%20za%20rok%202010
55335,137,1323903600,50,18,20,6,94,A,Zpr%E1va%20o%20pln%u011Bn%ED%20st%E1tn%EDho%20rozpo%u010Dtu%20%u010CR%20za%201.%20pololet%ED%202011
55336,137,1323903600,53,30,1,2,86,A,Zpr%E1va%20o%20pln%u011Bn%ED%20st%E1tn%EDho%20rozpo%u010Dtu%20%u010CR%20za%201.%20pololet%ED%202011
55337,138,1323903600,60,9,11,10,90,A,Zpr.o%20%u010Dinnosti%20kontrol.%20Grantov%E9%20agentury%20%u010CR%20r.%202010%20-%2011
55338,139,1323903600,66,4,14,7,91,A,Stanoven%ED%20v%FD%u0161e%20odm%u011Bny%20%u010Dlen%u016Fm%20KR%20GA%20%u010CR
55339,140,1323903600,74,0,12,0,86,A,Labsk%E1%20vodn%ED%20cesta
55340,0,1323990000,0,0,38,0,38,R,32.%20sch%u016Fze%20bude%20pokra%u010Dovat%20v%209%3A00
55341,0,1323990000,113,6,15,7,141,A,Po%u0159ad%20sch%u016Fze
55342,0,1323990000,108,3,27,4,142,A,Po%u0159ad%20sch%u016Fze
55343,98,1323990000,134,1,9,0,144,A,Novela%20z.%20o%20lidsk%FDch%20tk%E1n%EDch%20a%20bu%u0148k%E1ch
55344,98,1323990000,136,1,8,0,145,A,Novela%20z.%20o%20lidsk%FDch%20tk%E1n%EDch%20a%20bu%u0148k%E1ch
55345,99,1323990000,140,3,11,1,155,A,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
55346,99,1323990000,63,82,10,0,155,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
55347,99,1323990000,67,82,7,0,156,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
55348,99,1323990000,63,87,5,1,156,R,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
55349,99,1323990000,85,63,5,1,154,A,Novela%20z.%20o%20ochran%u011B%20ve%u0159ejn%E9ho%20zdrav%ED
55350,44,1323990000,56,87,10,0,153,R,Novela%20z.%20-%20ob%u010Dansk%FD%20soudn%ED%20%u0159%E1d
55351,44,1323990000,58,84,11,1,154,R,Novela%20z.%20-%20ob%u010Dansk%FD%20soudn%ED%20%u0159%E1d
55352,44,1323990000,142,2,10,0,154,A,Novela%20z.%20-%20ob%u010Dansk%FD%20soudn%ED%20%u0159%E1d
55353,88,1323990000,128,0,25,0,153,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
55354,88,1323990000,111,0,37,4,152,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
55355,88,1323990000,85,12,39,17,153,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
55356,88,1323990000,35,73,40,6,154,R,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
55357,88,1323990000,82,37,21,15,155,A,Vl.n.z.%20o%20obchodn%EDch%20korporac%EDch%20-%20EU
55358,90,1323990000,130,1,23,0,154,A,Novela%20z.%20o%20uzn%E1v%E1n%ED%20odborn%E9%20kvalifikace%20-%20EU
55359,91,1323990000,129,0,22,3,154,A,Novela%20z.%20o%20uzn%E1v%E1n%ED%20v%FDsledk%u016F%20dal%u0161%EDho%20vzd%u011Bl%E1v%E1n%ED
55360,92,1323990000,133,1,21,0,155,A,Novela%20z.%20o%20ob%u011Bhu%20osiva%20a%20sadby%20-%20EU
55361,93,1323990000,127,0,25,0,152,A,Novela%20z.%20o%20podm%EDnk%E1ch%20p%u0159evodu%20zem%u011Bd%u011Bl.%20a%20lesn%EDch%20pozemk%u016F%20-%20EU
55362,93,1323990000,134,0,18,0,152,A,Novela%20z.%20o%20podm%EDnk%E1ch%20p%u0159evodu%20zem%u011Bd%u011Bl.%20a%20lesn%EDch%20pozemk%u016F%20-%20EU
55363,94,1323990000,130,0,21,0,151,A,Vl.n.z.%20o%20l%E1tk%E1ch%2C%20kter%E9%20po%u0161kozuj%ED%20ozonovou%20vrstvu%20-%20EU
55364,94,1323990000,132,0,19,0,151,A,Vl.n.z.%20o%20l%E1tk%E1ch%2C%20kter%E9%20po%u0161kozuj%ED%20ozonovou%20vrstvu%20-%20EU
55365,96,1323990000,125,3,25,2,155,A,Vl.n.z.%20v%20souvislosti%20s%20reformou%20dohledu%20nad%20fin.%20trhem%20v%20EU%20-%20EU
55366,96,1323990000,127,2,24,2,155,A,Vl.n.z.%20v%20souvislosti%20s%20reformou%20dohledu%20nad%20fin.%20trhem%20v%20EU%20-%20EU
55367,97,1323990000,27,86,29,12,154,R,Novela%20z.%20o%20hospod%E1%u0159sk%FDch%20opat%u0159en%EDch%20pro%20krizov%E9%20stavy
55368,97,1323990000,55,76,21,2,154,R,Novela%20z.%20o%20hospod%E1%u0159sk%FDch%20opat%u0159en%EDch%20pro%20krizov%E9%20stavy
55369,97,1323990000,131,1,21,1,154,A,Novela%20z.%20o%20hospod%E1%u0159sk%FDch%20opat%u0159en%EDch%20pro%20krizov%E9%20stavy
55370,97,1323990000,131,0,22,2,155,A,Novela%20z.%20o%20hospod%E1%u0159sk%FDch%20opat%u0159en%EDch%20pro%20krizov%E9%20stavy
55371,100,1323990000,124,3,26,2,155,A,Novela%20z.%20o%20m%EDstn%EDch%20poplatc%EDch
55372,101,1323990000,125,1,21,7,154,A,Novela%20z.%20o%20obc%EDch
55373,101,1323990000,137,1,18,0,156,A,Novela%20z.%20o%20obc%EDch
55374,101,1323990000,137,1,18,0,156,A,Novela%20z.%20o%20obc%EDch
