"","id","jmeno","prijmeni","url_vystoupeni"
"1937","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047052.htm"
"1938","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049278.htm"
"1939","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049189.htm"
"1940","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051288.htm#r5"
"1941","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051024.htm"
"1942","261","Zdeňka","Horníková","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051203.htm"
"1943","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007142.htm#r6"
"1944","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007145.htm#r3"
"1945","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007145.htm#r7"
"1946","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009120.htm#r12"
"1947","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013141.htm#r8"
"1948","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013213.htm#r11"
"1949","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013184.htm#r6"
"1950","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016002.htm#r6"
"1951","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016004.htm#r1"
"1952","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016240.htm#r4"
"1953","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016051.htm#r2"
"1954","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019207.htm#r11"
"1955","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019208.htm#r6"
"1956","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019210.htm#r6"
"1957","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019145.htm#r6"
"1958","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019248.htm#r2"
"1959","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019288.htm#r6"
"1960","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019288.htm#r12"
"1961","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/022schuz/s022040.htm#r7"
"1962","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023134.htm#r4"
"1963","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023060.htm#r11"
"1964","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023145.htm#r1"
"1965","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032007.htm#r21"
"1966","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032037.htm#r4"
"1967","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032215.htm#r4"
"1968","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/038schuz/s038026.htm#r4"
"1969","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040219.htm#r13"
"1970","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/046schuz/s046095.htm"
"1971","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047048.htm"
"1972","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047133.htm"
"1973","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051222.htm"
"1974","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051222.htm"
"1975","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051223.htm#r9"
"1976","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051224.htm"
"1977","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/052schuz/s052059.htm#r8"
"1978","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/052schuz/s052048.htm#r12"
"1979","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/052schuz/s052135.htm#r2"
"1980","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/052schuz/s052138.htm#r6"
"1981","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/053schuz/s053095.htm"
"1982","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/053schuz/s053227.htm"
"1983","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/054schuz/s054032.htm#r2"
"1984","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/054schuz/s054010.htm#r8"
"1985","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/054schuz/s054089.htm"
"1986","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/054schuz/s054090.htm"
"1987","269","Jiří","Papež","http://psp.cz//eknih/2010ps/stenprot/056schuz/s056006.htm#r11"
"1988","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007067.htm#r3"
"1989","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007119.htm#r6"
"1990","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009012.htm#r8"
"1991","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009141.htm#r4"
"1992","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009143.htm#r1"
"1993","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009208.htm#r4"
"1994","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013187.htm#r11"
"1995","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016087.htm#r2"
"1996","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016225.htm#r2"
"1997","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/022schuz/s022019.htm#r8"
"1998","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/022schuz/s022083.htm#r4"
"1999","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023112.htm#r2"
"2000","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033019.htm#r4"
"2001","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040105.htm#r12"
"2002","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040296.htm#r10"
"2003","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047225.htm"
"2004","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049126.htm"
"2005","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049091.htm"
"2006","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049095.htm"
"2007","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049097.htm"
"2008","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049033.htm"
"2009","273","Jaroslav","Plachý","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051056.htm"
"2010","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001025.htm#r1"
"2011","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001006.htm#r1"
"2012","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001006.htm#r5"
"2013","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001008.htm#r2"
"2014","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001009.htm#r5"
"2015","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001012.htm#r3"
"2016","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001019.htm#r1"
"2017","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001020.htm#r4"
"2018","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001021.htm#r2"
"2019","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001023.htm#r10"
"2020","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/001schuz/s001024.htm#r3"
"2021","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002003.htm#r10"
"2022","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002009.htm#r1"
"2023","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002009.htm#r7"
"2024","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002010.htm#r9"
"2025","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002010.htm#r15"
"2026","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002011.htm#r1"
"2027","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002011.htm#r7"
"2028","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002013.htm#r4"
"2029","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002023.htm#r10"
"2030","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002028.htm#r14"
"2031","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002026.htm#r3"
"2032","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002027.htm#r5"
"2033","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002027.htm#r9"
"2034","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002027.htm#r13"
"2035","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002027.htm#r17"
"2036","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002027.htm#r21"
"2037","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/002schuz/s002028.htm#r10"
"2038","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/003schuz/s003047.htm#r5"
"2039","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/004schuz/s004005.htm#r1"
"2040","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/004schuz/s004010.htm#r4"
"2041","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005001.htm#r2"
"2042","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005104.htm#r4"
"2043","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005113.htm#r2"
"2044","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005014.htm#r2"
"2045","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005105.htm#r3"
"2046","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005105.htm#r15"
"2047","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005108.htm#r16"
"2048","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005108.htm#r20"
"2049","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005124.htm#r6"
"2050","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005051.htm#r2"
"2051","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005051.htm#r8"
"2052","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005051.htm#r10"
"2053","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005051.htm#r14"
"2054","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/005schuz/s005108.htm#r24"
"2055","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007002.htm#r1"
"2056","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007056.htm#r2"
"2057","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007091.htm#r4"
"2058","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007071.htm#r9"
"2059","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007072.htm#r6"
"2060","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007096.htm#r2"
"2061","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/007schuz/s007106.htm#r6"
"2062","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009004.htm#r2"
"2063","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009031.htm#r3"
"2064","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009121.htm#r1"
"2065","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009145.htm#r5"
"2066","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009182.htm#r2"
"2067","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009262.htm#r4"
"2068","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009285.htm#r2"
"2069","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009236.htm#r8"
"2070","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009236.htm#r10"
"2071","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009236.htm#r18"
"2072","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009236.htm#r20"
"2073","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009237.htm#r4"
"2074","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009237.htm#r8"
"2075","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009237.htm#r12"
"2076","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009237.htm#r18"
"2077","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/009schuz/s009283.htm#r17"
"2078","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013123.htm#r38"
"2079","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013164.htm#r2"
"2080","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013038.htm#r5"
"2081","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013216.htm#r3"
"2082","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013231.htm#r4"
"2083","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013187.htm#r1"
"2084","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013184.htm#r8"
"2085","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013029.htm#r6"
"2086","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013042.htm#r1"
"2087","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013055.htm#r6"
"2088","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/013schuz/s013160.htm#r4"
"2089","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014004.htm#r2"
"2090","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014006.htm#r3"
"2091","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014083.htm#r2"
"2092","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014129.htm#r4"
"2093","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014129.htm#r12"
"2094","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014129.htm#r18"
"2095","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014129.htm#r24"
"2096","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014130.htm#r8"
"2097","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014167.htm#r6"
"2098","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014168.htm#r10"
"2099","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014171.htm#r2"
"2100","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014099.htm#r2"
"2101","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/014schuz/s014101.htm#r4"
"2102","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016002.htm#r8"
"2103","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016101.htm#r10"
"2104","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016104.htm#r4"
"2105","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016220.htm#r2"
"2106","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016197.htm#r4"
"2107","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016197.htm#r14"
"2108","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016197.htm#r16"
"2109","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016198.htm#r1"
"2110","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016036.htm#r5"
"2111","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/016schuz/s016198.htm#r3"
"2112","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019005.htm#r1"
"2113","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019047.htm#r2"
"2114","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019077.htm#r8"
"2115","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019120.htm#r2"
"2116","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019212.htm#r2"
"2117","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019143.htm#r4"
"2118","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019120.htm#r12"
"2119","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019131.htm#r10"
"2120","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019133.htm#r2"
"2121","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019163.htm#r2"
"2122","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019194.htm#r10"
"2123","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019295.htm#r1"
"2124","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019044.htm#r4"
"2125","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019044.htm#r12"
"2126","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019292.htm#r18"
"2127","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019045.htm#r6"
"2128","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019045.htm#r12"
"2129","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/019schuz/s019098.htm#r5"
"2130","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/020schuz/s020086.htm#r2"
"2131","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/021schuz/s021043.htm#r12"
"2132","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/022schuz/s022005.htm#r6"
"2133","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/022schuz/s022020.htm#r8"
"2134","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023110.htm#r11"
"2135","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/023schuz/s023111.htm#r1"
"2136","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/025schuz/s025005.htm#r2"
"2137","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/025schuz/s025335.htm#r4"
"2138","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032062.htm#r4"
"2139","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032106.htm#r4"
"2140","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032130.htm#r4"
"2141","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032256.htm#r2"
"2142","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032023.htm#r2"
"2143","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032033.htm#r10"
"2144","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032059.htm#r16"
"2145","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032138.htm#r11"
"2146","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032239.htm#r3"
"2147","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032012.htm#r5"
"2148","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032239.htm#r15"
"2149","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032240.htm#r1"
"2150","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032256.htm#r4"
"2151","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032240.htm#r3"
"2152","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032240.htm#r5"
"2153","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032018.htm#r16"
"2154","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032139.htm#r10"
"2155","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032139.htm#r16"
"2156","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032239.htm#r7"
"2157","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/032schuz/s032239.htm#r11"
"2158","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033154.htm#r10"
"2159","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033156.htm#r2"
"2160","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033157.htm#r2"
"2161","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033157.htm#r4"
"2162","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033157.htm#r6"
"2163","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033250.htm#r4"
"2164","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/033schuz/s033208.htm#r3"
"2165","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/036schuz/s036048.htm#r2"
"2166","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/038schuz/s038032.htm#r10"
"2167","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/038schuz/s038043.htm#r3"
"2168","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/038schuz/s038148.htm#r9"
"2169","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/038schuz/s038149.htm#r16"
"2170","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040001.htm#r4"
"2171","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040089.htm#r2"
"2172","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040135.htm#r12"
"2173","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040209.htm#r2"
"2174","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040163.htm#r2"
"2175","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040169.htm#r2"
"2176","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/040schuz/s040258.htm#r15"
"2177","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/046schuz/s046033.htm"
"2178","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/046schuz/s046226.htm"
"2179","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/046schuz/s046101.htm"
"2180","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047224.htm"
"2181","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047191.htm"
"2182","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047028.htm"
"2183","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047158.htm"
"2184","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047266.htm"
"2185","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047272.htm"
"2186","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047274.htm"
"2187","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047232.htm"
"2188","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047275.htm"
"2189","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047276.htm"
"2190","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/047schuz/s047277.htm"
"2191","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049087.htm"
"2192","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049175.htm"
"2193","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/049schuz/s049184.htm"
"2194","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051122.htm"
"2195","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051239.htm#r4"
"2196","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051269.htm#r4"
"2197","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051301.htm"
"2198","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051013.htm"
"2199","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051158.htm#r14"
"2200","280","Jan","Vidím","http://psp.cz//eknih/2010ps/stenprot/051schuz/s051300.htm"
